ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad,UBIGEO,DISTRITO,POBLACION_TOTAL,FUENTE_POBLACION,PORC_NBI,FUENTE_NBI
2018,10,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,38,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,8,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Violencia contra la mujer e integrantes,58,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,8,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Extorsión,1,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,113,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,172,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,137,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Violencia contra la mujer e integrantes,209,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,12,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,33,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,3,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Violencia contra la mujer e integrantes,31,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,8,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,5,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,295,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,449,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,277,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,COMAS,150110,Secuestro,11,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,COMAS,150110,Violencia contra la mujer e integrantes,365,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,8,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,2,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,289,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,252,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,168,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Secuestro,1,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Violencia contra la mujer e integrantes,205,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,14,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,1,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,316,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,279,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,167,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Violencia contra la mujer e integrantes,165,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,22,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,2,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,280,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,106,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,159,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Secuestro,1,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,40,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,6,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,52,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,45,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,17,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Secuestro,1,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,85,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,14,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,3,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,293,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,241,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,157,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Secuestro,1,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,181,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,28,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,5,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,534,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,854,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,393,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,1,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,568,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,7,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,47,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,122,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,46,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,35,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,12,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,3,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,266,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,371,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,211,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Secuestro,1,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Violencia contra la mujer e integrantes,298,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,10,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,89,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,186,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,66,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Violencia contra la mujer e integrantes,172,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,2,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIN,150119,Extorsión,1,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,29,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,53,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,33,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,LURIN,150119,Violencia contra la mujer e integrantes,75,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,5,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,37,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,90,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,25,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Violencia contra la mujer e integrantes,22,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,12,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,95,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,114,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,80,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Violencia contra la mujer e integrantes,53,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,2,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,36,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,54,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,28,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Violencia contra la mujer e integrantes,81,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,3,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,7,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Robo,3,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,8,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,53,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,38,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,49,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Violencia contra la mujer e integrantes,35,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,8,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Extorsión,2,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,123,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,196,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,83,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Violencia contra la mujer e integrantes,263,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,8,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,11,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,1,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Violencia contra la mujer e integrantes,8,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Hurto,7,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,13,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Violencia contra la mujer e integrantes,4,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,5,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,78,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,169,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,36,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,RIMAC,150128,Secuestro,1,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,RIMAC,150128,Violencia contra la mujer e integrantes,188,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Estafa,1,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,4,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,11,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Violencia contra la mujer e integrantes,6,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,2,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Extorsión,2,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,86,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,42,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,36,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Secuestro,1,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Violencia contra la mujer e integrantes,52,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,11,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,94,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,86,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,48,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Secuestro,1,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Violencia contra la mujer e integrantes,56,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,10,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,15,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
